Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM268383,Patient 190 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268383/suppl,,Robert B. Jenkins,10-Jun-08
GSM268384,Patient 199 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268384/suppl,,Robert B. Jenkins,10-Jun-08
GSM268385,Patient 105 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268385/suppl,,Robert B. Jenkins,10-Jun-08
GSM268386,Patient 114 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268386/suppl,,Robert B. Jenkins,10-Jun-08
GSM268387,Patient 123 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268387/suppl,,Robert B. Jenkins,10-Jun-08
GSM268388,Patient 133 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268388/suppl,,Robert B. Jenkins,10-Jun-08
GSM268389,Patient 141 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268389/suppl,,Robert B. Jenkins,10-Jun-08
GSM268390,Patient 149 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268390/suppl,,Robert B. Jenkins,10-Jun-08
GSM268391,Patient 157 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268391/suppl,,Robert B. Jenkins,10-Jun-08
GSM268392,Patient 166 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268392/suppl,,Robert B. Jenkins,10-Jun-08
GSM268393,Patient 176 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268393/suppl,,Robert B. Jenkins,10-Jun-08
GSM268394,Patient 184 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268394/suppl,,Robert B. Jenkins,10-Jun-08
GSM268395,Patient 191 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268395/suppl,,Robert B. Jenkins,10-Jun-08
GSM268396,Patient 201 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268396/suppl,,Robert B. Jenkins,10-Jun-08
GSM268397,Patient 106 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268397/suppl,,Robert B. Jenkins,10-Jun-08
GSM268398,Patient 115 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268398/suppl,,Robert B. Jenkins,10-Jun-08
GSM268399,Patient 124 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268399/suppl,,Robert B. Jenkins,10-Jun-08
GSM268400,Patient 134 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268400/suppl,,Robert B. Jenkins,10-Jun-08
GSM268401,Patient 142 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268401/suppl,,Robert B. Jenkins,10-Jun-08
GSM268402,Patient 150 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268402/suppl,,Robert B. Jenkins,10-Jun-08
GSM268404,Patient 158 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268404/suppl,,Robert B. Jenkins,10-Jun-08
GSM268405,Patient 167 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268405/suppl,,Robert B. Jenkins,10-Jun-08
GSM268406,Patient 177 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268406/suppl,,Robert B. Jenkins,10-Jun-08
GSM268407,Patient 192 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268407/suppl,,Robert B. Jenkins,10-Jun-08
GSM268408,Patient 203 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268408/suppl,,Robert B. Jenkins,10-Jun-08
GSM268409,Patient 107 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268409/suppl,,Robert B. Jenkins,10-Jun-08
GSM268410,Patient 116 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268410/suppl,,Robert B. Jenkins,10-Jun-08
GSM268411,Patient 135 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268411/suppl,,Robert B. Jenkins,10-Jun-08
GSM268412,Patient 143 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268412/suppl,,Robert B. Jenkins,10-Jun-08
GSM268413,Patient 151 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268413/suppl,,Robert B. Jenkins,10-Jun-08
GSM268414,Patient 159 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268414/suppl,,Robert B. Jenkins,10-Jun-08
GSM268415,Patient 178 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268415/suppl,,Robert B. Jenkins,10-Jun-08
GSM268416,Patient 186 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268416/suppl,,Robert B. Jenkins,10-Jun-08
GSM268417,Patient 193 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268417/suppl,,Robert B. Jenkins,10-Jun-08
GSM268418,Patient 204 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268418/suppl,,Robert B. Jenkins,10-Jun-08
GSM268419,Patient 108 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268419/suppl,,Robert B. Jenkins,10-Jun-08
GSM268420,Patient 117 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268420/suppl,,Robert B. Jenkins,10-Jun-08
GSM268421,Patient 126 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268421/suppl,,Robert B. Jenkins,10-Jun-08
GSM268422,Patient 136 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268422/suppl,,Robert B. Jenkins,10-Jun-08
GSM268423,Patient 144 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268423/suppl,,Robert B. Jenkins,10-Jun-08
GSM268424,Patient 152 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268424/suppl,,Robert B. Jenkins,10-Jun-08
GSM268425,Patient 161 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268425/suppl,,Robert B. Jenkins,10-Jun-08
GSM268426,Patient 170 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268426/suppl,,Robert B. Jenkins,10-Jun-08
GSM268427,Patient 180 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268427/suppl,,Robert B. Jenkins,10-Jun-08
GSM268428,Patient 187 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268428/suppl,,Robert B. Jenkins,10-Jun-08
GSM268429,Patient 194 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268429/suppl,,Robert B. Jenkins,10-Jun-08
GSM268430,Patient 205 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268430/suppl,,Robert B. Jenkins,10-Jun-08
GSM268431,Patient 118 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268431/suppl,,Robert B. Jenkins,10-Jun-08
GSM268432,Patient 128 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268432/suppl,,Robert B. Jenkins,10-Jun-08
GSM268433,Patient 137 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268433/suppl,,Robert B. Jenkins,10-Jun-08
GSM268434,Patient 145 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268434/suppl,,Robert B. Jenkins,10-Jun-08
GSM268435,Patient 153 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268435/suppl,,Robert B. Jenkins,10-Jun-08
GSM268436,Patient 162 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268436/suppl,,Robert B. Jenkins,10-Jun-08
GSM268437,Patient 172 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268437/suppl,,Robert B. Jenkins,10-Jun-08
GSM268438,Patient 214 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268438/suppl,,Robert B. Jenkins,10-Jun-08
GSM268439,Patient 221 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268439/suppl,,Robert B. Jenkins,10-Jun-08
GSM268440,Patient 229 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268440/suppl,,Robert B. Jenkins,10-Jun-08
GSM268441,Patient 236 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268441/suppl,,Robert B. Jenkins,10-Jun-08
GSM268442,Patient 244 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268442/suppl,,Robert B. Jenkins,10-Jun-08
GSM268443,Patient 252 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268443/suppl,,Robert B. Jenkins,10-Jun-08
GSM268444,Patient 260 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268444/suppl,,Robert B. Jenkins,10-Jun-08
GSM268445,Patient 268 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268445/suppl,,Robert B. Jenkins,10-Jun-08
GSM268446,Patient 276 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268446/suppl,,Robert B. Jenkins,10-Jun-08
GSM268447,Patient 284 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268447/suppl,,Robert B. Jenkins,10-Jun-08
GSM268448,Patient 208 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268448/suppl,,Robert B. Jenkins,10-Jun-08
GSM268449,Patient 222 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268449/suppl,,Robert B. Jenkins,10-Jun-08
GSM268450,Patient 230 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268450/suppl,,Robert B. Jenkins,10-Jun-08
GSM268451,Patient 237 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268451/suppl,,Robert B. Jenkins,10-Jun-08
GSM268452,Patient 245 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268452/suppl,,Robert B. Jenkins,10-Jun-08
GSM268453,Patient 253 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268453/suppl,,Robert B. Jenkins,10-Jun-08
GSM268454,Patient 261 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268454/suppl,,Robert B. Jenkins,10-Jun-08
GSM268455,Patient 269 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268455/suppl,,Robert B. Jenkins,10-Jun-08
GSM268456,Patient 277 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268456/suppl,,Robert B. Jenkins,10-Jun-08
GSM268457,Patient 285 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268457/suppl,,Robert B. Jenkins,10-Jun-08
GSM268458,Patient 209 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268458/suppl,,Robert B. Jenkins,10-Jun-08
GSM268459,Patient 216 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268459/suppl,,Robert B. Jenkins,10-Jun-08
GSM268460,Patient 231 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268460/suppl,,Robert B. Jenkins,10-Jun-08
GSM268461,Patient 238 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268461/suppl,,Robert B. Jenkins,10-Jun-08
GSM268462,Patient 246 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268462/suppl,,Robert B. Jenkins,10-Jun-08
GSM268463,Patient 254 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268463/suppl,,Robert B. Jenkins,10-Jun-08
GSM268464,Patient 262 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268464/suppl,,Robert B. Jenkins,10-Jun-08
GSM268465,Patient 278 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268465/suppl,,Robert B. Jenkins,10-Jun-08
GSM268466,Patient 197 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268466/suppl,,Robert B. Jenkins,10-Jun-08
GSM268467,Patient 210 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268467/suppl,,Robert B. Jenkins,10-Jun-08
GSM268468,Patient 217 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268468/suppl,,Robert B. Jenkins,10-Jun-08
GSM268469,Patient 224 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268469/suppl,,Robert B. Jenkins,10-Jun-08
GSM268470,Patient 232 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268470/suppl,,Robert B. Jenkins,10-Jun-08
GSM268471,Patient 239 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268471/suppl,,Robert B. Jenkins,10-Jun-08
GSM268472,Patient 247 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268472/suppl,,Robert B. Jenkins,10-Jun-08
GSM268473,Patient 255 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268473/suppl,,Robert B. Jenkins,10-Jun-08
GSM268474,Patient 263 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268474/suppl,,Robert B. Jenkins,10-Jun-08
GSM268475,Patient 271 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268475/suppl,,Robert B. Jenkins,10-Jun-08
GSM268476,Patient 279 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268476/suppl,,Robert B. Jenkins,10-Jun-08
GSM268477,Patient 287 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268477/suppl,,Robert B. Jenkins,10-Jun-08
GSM268478,Patient 200 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268478/suppl,,Robert B. Jenkins,10-Jun-08
GSM268479,Patient 211 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268479/suppl,,Robert B. Jenkins,10-Jun-08
GSM268480,Patient 218 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268480/suppl,,Robert B. Jenkins,10-Jun-08
GSM268481,Patient 225 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268481/suppl,,Robert B. Jenkins,10-Jun-08
GSM268482,Patient 233 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268482/suppl,,Robert B. Jenkins,10-Jun-08
GSM268483,Patient 240 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268483/suppl,,Robert B. Jenkins,10-Jun-08
GSM268484,Patient 248 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268484/suppl,,Robert B. Jenkins,10-Jun-08
GSM268485,Patient 264 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268485/suppl,,Robert B. Jenkins,10-Jun-08
GSM268486,Patient 272 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268486/suppl,,Robert B. Jenkins,10-Jun-08
GSM268487,Patient 280 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268487/suppl,,Robert B. Jenkins,10-Jun-08
GSM268488,Patient 288 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268488/suppl,,Robert B. Jenkins,10-Jun-08
GSM268489,Patient 202 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268489/suppl,,Robert B. Jenkins,10-Jun-08
GSM268490,Patient 212 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268490/suppl,,Robert B. Jenkins,10-Jun-08
GSM268491,Patient 219 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268491/suppl,,Robert B. Jenkins,10-Jun-08
GSM268492,Patient 226 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268492/suppl,,Robert B. Jenkins,10-Jun-08
