"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","characteristics_ch1.3","characteristics_ch1.4","characteristics_ch1.5","characteristics_ch1.6","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","data_row_count","relation"
"GSM526156","Prostate tumor PCA0028 exon","GSM526156","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0028","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T3B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526156/GSM526156_YX_Exon1_PCA0028.CEL.gz","804085","Alternative to: GSM527880 (exon-level analysis)"
"GSM526157","Prostate tumor PCA0029 exon","GSM526157","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0029","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T2B","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526157/GSM526157_YX_Exon1_PCA0029.CEL.gz","804085","Alternative to: GSM527881 (exon-level analysis)"
"GSM526158","Prostate tumor PCA0030 exon","GSM526158","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0030","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T2A","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526158/GSM526158_YX_Exon1_PCA0030.CEL.gz","804085","Alternative to: GSM527882 (exon-level analysis)"
"GSM526159","Prostate tumor PCA0031 exon","GSM526159","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0031","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 8","clint_stage: T2A","pathological_stage: T3A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526159/GSM526159_YX_Exon1_PCA0031.CEL.gz","804085","Alternative to: GSM527883 (exon-level analysis)"
"GSM526160","Prostate tumor PCA0032 exon","GSM526160","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0032","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T2A","pathological_stage: T3A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526160/GSM526160_YX_Exon1_PCA0032.CEL.gz","804085","Alternative to: GSM527884 (exon-level analysis)"
"GSM526161","Prostate tumor PCA0033 exon","GSM526161","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0033","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T2B","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526161/GSM526161_YX_Exon1_PCA0033.CEL.gz","804085","Alternative to: GSM527885 (exon-level analysis)"
"GSM526162","Prostate tumor PCA0034 exon","GSM526162","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0034","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526162/GSM526162_YX_Exon1_PCA0034.CEL.gz","804085","Alternative to: GSM527886 (exon-level analysis)"
"GSM526163","Prostate tumor PCA0035 exon","GSM526163","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0035","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T2B","pathological_stage: T3A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526163/GSM526163_YX_Exon1_PCA0035.CEL.gz","804085","Alternative to: GSM527887 (exon-level analysis)"
"GSM526164","Prostate tumor PCA0036 exon","GSM526164","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0036","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T2A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526164/GSM526164_YX_Exon1_PCA0036.CEL.gz","804085","Alternative to: GSM527888 (exon-level analysis)"
"GSM526165","Prostate tumor PCA0037 exon","GSM526165","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0037","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T2A","pathological_stage: T2A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526165/GSM526165_YX_Exon1_PCA0037.CEL.gz","804085","Alternative to: GSM527889 (exon-level analysis)"
"GSM526166","Prostate tumor PCA0038 exon","GSM526166","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0038","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 9","clint_stage: T2B","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526166/GSM526166_YX_PCA0038_HuEx_1.CEL.gz","804085","Alternative to: GSM527890 (exon-level analysis)"
"GSM526167","Prostate tumor PCA0040 exon","GSM526167","Public on Jun 24 2010","Mar 24 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0040","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T2A","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL5188","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM526nnn/GSM526167/GSM526167_YX_Exon1_PCA0040.CEL.gz","804085","Alternative to: GSM527891 (exon-level analysis)"
